113,172,36,117,230,71,243,89,79,-9999,14,2,13,7,0
156,211,74,120,229,70,243,103,76,-9999,10,2,13,7,0
110,281,26,123,229,70,243,124,72,-9999,6,2,13,7,0
209,406,85,137,223,76,243,164,69,-9999,4,2,8,7,0
456,401,167,142,214,81,243,197,69,-9999,3,2,8,7,0
234,463,148,123,225,77,243,199,69,-9999,3,2,8,7,0
60,337,39,104,233,67,243,147,69,-9999,2,2,8,7,0
47,165,29,100,235,58,242,96,69,-9999,2,2,2,7,0
303,319,84,95,181,45,271,136,223,1,32,2,12,7,0
421,263,111,88,179,49,271,120,224,1,32,2,10,10,0
278,335,93,73,186,45,271,105,224,1,32,2,1,10,0
150,259,43,63,193,43,271,92,224,1,32,2,1,10,0
81,161,28,61,197,45,271,54,224,1,32,2,1,10,0
36,82,8,61,201,46,271,59,217,1,32,2,2,10,0
56,45,23,63,200,47,271,60,206,1,32,2,2,10,0
45,55,17,62,201,48,271,46,198,1,32,2,2,10,0
31,63,19,61,202,39,271,46,193,1,32,2,10,10,0
192,256,98,130,225,65,243,125,91,2,24,2,13,7,0
116,238,26,118,230,69,243,107,87,-9999,21,2,13,7,0
86,154,29,111,231,66,243,114,84,-9999,17,2,13,7,0
61,145,39,110,233,65,243,95,79,-9999,14,2,13,7,0
52,190,38,112,234,65,243,103,75,-9999,10,2,13,7,0
63,268,34,119,232,69,243,147,71,-9999,6,2,2,7,0
218,458,129,132,225,78,243,191,69,-9999,3,2,8,7,0
266,474,183,126,223,84,243,218,69,-9999,2,2,8,7,0
55,453,56,106,233,79,243,140,69,-9999,2,2,2,7,0
413,245,85,91,179,54,271,114,222,1,32,2,10,7,0
346,313,111,79,183,49,271,97,223,1,32,2,10,7,0
200,310,53,66,190,45,271,94,223,1,32,2,1,10,0
119,210,36,61,196,44,271,62,224,1,32,2,1,10,0
64,114,21,60,199,45,271,62,224,1,32,2,1,16,0
45,53,10,61,201,46,271,63,218,1,32,2,2,10,0
68,53,27,62,201,49,271,40,204,1,32,2,10,6,0
41,60,20,61,202,47,271,32,200,1,32,2,2,10,0
116,247,70,120,231,58,243,131,92,2,25,2,13,7,0
61,170,38,110,234,63,243,136,86,-9999,21,2,13,7,0
43,111,32,105,235,63,243,126,81,-9999,17,2,13,3,0
181,187,117,67,175,36,280,80,65,-9999,1,2,13,10,118
317,280,69,83,182,54,271,95,221,1,32,2,10,7,0
223,288,51,70,188,48,271,94,222,1,32,2,1,10,0
149,257,37,63,194,45,271,73,222,1,32,2,1,10,0
90,140,28,62,198,45,271,67,223,1,32,2,1,10,0
54,74,7,62,200,46,271,64,224,1,32,2,1,16,0
67,42,20,62,200,47,271,48,220,1,32,2,2,10,0
66,61,19,62,201,48,271,26,209,1,32,2,10,7,0
33,66,19,61,203,47,271,30,207,1,32,2,2,10,0
23,69,10,62,203,46,271,34,207,1,32,2,2,10,0
22,62,16,63,204,40,271,33,210,1,32,2,2,10,0
113,185,58,66,176,47,280,69,65,-9999,1,2,2,10,108
241,308,50,74,188,50,271,75,220,1,32,2,10,7,0
171,213,42,65,192,46,271,72,221,1,32,2,1,16,0
112,151,29,62,196,45,271,64,222,1,32,2,1,16,0
71,88,13,62,199,46,271,70,223,1,32,2,1,16,0
79,44,21,62,199,47,271,59,224,1,32,2,2,10,0
59,60,25,62,201,47,271,38,214,1,32,2,10,7,0
20,70,3,61,203,47,271,67,214,1,32,2,2,10,0
63,73,46,63,203,49,271,74,216,1,32,2,2,10,0
19,74,10,63,204,47,271,46,220,1,32,2,2,10,0
48,69,29,66,204,45,270,37,224,1,32,2,8,16,1
60,70,22,68,203,40,270,39,227,1,32,2,1,10,1
106,164,23,66,175,48,280,55,66,-9999,1,2,2,7,98
188,225,39,68,192,47,271,54,218,1,32,2,1,7,0
131,155,29,63,195,46,271,49,220,1,32,2,1,7,0
87,98,16,62,198,46,271,59,221,1,32,2,1,7,0
77,48,12,62,199,47,271,66,223,1,32,2,2,10,0
71,50,4,62,201,46,271,36,220,1,32,2,2,10,0
54,57,29,61,202,46,271,77,219,1,32,2,2,10,0
29,66,9,62,203,47,271,88,221,1,32,2,2,10,0
57,72,41,63,203,49,271,50,223,1,32,2,2,7,0
19,70,6,65,204,47,271,41,226,1,32,2,1,10,0
41,59,14,68,204,47,270,30,226,1,32,2,2,10,0
49,71,26,67,204,45,270,39,226,1,32,2,8,10,1
128,192,55,70,175,56,280,62,69,-9999,1,2,2,7,93
182,161,64,67,173,35,280,96,67,-9999,1,2,2,7,87
150,153,30,65,194,48,271,43,217,1,32,2,2,10,0
107,96,17,62,197,47,271,46,219,1,32,2,2,10,0
90,53,7,62,199,47,271,70,220,1,32,2,2,10,0
62,52,13,62,202,45,271,67,223,1,32,2,2,10,0
39,43,8,61,203,45,271,103,223,1,32,2,1,10,0
48,62,19,63,203,48,271,61,225,1,32,2,2,10,0
36,67,14,64,204,48,271,43,225,1,32,2,2,7,0
50,64,23,66,203,47,271,34,225,1,32,2,2,10,0
49,65,23,65,204,46,270,25,225,1,32,2,2,10,0
21,64,16,63,206,43,270,25,226,1,32,2,8,10,1
160,235,51,71,172,52,280,75,69,-9999,1,2,2,7,83
192,282,47,68,170,40,280,110,68,-9999,1,2,2,7,77
168,229,47,62,171,31,280,164,68,-9999,1,2,12,7,71
133,184,35,55,174,36,280,167,68,-9999,1,2,2,10,65
122,153,31,51,175,36,280,141,70,-9999,1,2,2,10,59
87,181,19,51,177,38,280,130,70,-9999,1,2,2,7,53
77,232,22,55,176,49,279,105,70,-9999,1,2,2,7,48
255,246,146,58,172,50,279,119,70,-9999,1,2,13,7,44
118,290,85,51,176,37,279,117,70,-9999,1,2,2,10,40
100,108,47,79,182,55,277,78,214,1,33,2,2,7,5
106,81,21,81,181,58,277,63,211,1,33,2,2,7,4
123,73,27,80,180,57,277,49,207,1,33,2,2,7,3
125,84,21,79,180,56,277,47,208,1,33,2,2,7,2
134,117,36,74,179,56,277,45,209,1,33,2,2,7,1
79,137,25,65,183,52,276,41,210,1,33,2,2,7,1
42,97,13,60,185,48,276,32,212,1,33,2,2,10,1
23,44,7,59,186,47,276,23,215,1,33,2,2,10,1
38,79,14,75,187,39,276,35,221,1,33,2,2,10,0
44,94,17,78,187,41,276,45,221,1,33,2,2,10,0
60,69,18,80,186,49,276,43,221,1,33,2,2,10,0
70,53,13,78,186,52,275,42,221,1,33,2,2,10,0
63,48,12,76,186,52,275,38,222,1,33,2,2,10,0
70,56,13,71,187,49,275,46,223,1,33,2,2,10,0
60,52,23,68,188,48,275,70,224,1,34,2,2,10,0
30,64,12,68,189,48,275,65,225,1,34,2,2,10,0
56,93,26,76,188,47,275,45,220,1,34,2,2,10,0
84,96,29,81,187,48,275,71,215,1,34,2,2,10,0
104,98,40,83,186,50,275,121,213,1,34,2,2,7,0
104,191,44,86,186,54,275,138,212,1,34,2,2,7,0
166,266,39,93,182,58,275,141,214,1,34,2,2,6,0
281,258,87,100,177,62,275,175,218,1,34,2,2,9,0
326,311,56,103,172,65,274,121,222,1,34,2,2,7,0
56,91,19,84,198,47,272,108,217,1,32,2,2,10,0
104,144,29,90,196,48,272,67,215,1,32,2,2,10,0
160,157,32,93,192,51,272,68,213,1,32,2,2,10,0
226,148,40,94,189,54,272,67,212,1,32,2,2,10,0
228,155,31,89,189,53,272,55,212,1,32,2,2,7,0
196,168,33,79,191,50,272,49,213,1,32,2,2,9,0
155,145,26,70,194,48,272,49,214,1,32,2,2,7,0
120,105,23,64,197,48,271,48,216,1,32,2,2,10,0
88,62,6,62,198,47,271,59,218,1,32,2,2,10,0
99,38,11,62,199,46,271,35,222,1,32,2,2,7,0
83,44,11,62,200,46,271,31,224,1,32,2,2,16,0
50,38,9,61,203,45,271,118,225,1,32,2,2,17,0
41,39,5,63,204,46,271,102,224,1,32,2,2,10,0
40,52,8,64,203,48,271,35,224,1,32,2,2,10,0
75,57,36,66,203,47,271,43,224,1,32,2,2,10,0
59,71,26,65,204,46,271,31,224,1,32,2,2,16,0
26,69,16,62,206,44,270,22,224,1,32,2,2,10,0
4,45,3,61,207,34,270,22,225,1,32,2,2,10,1
145,260,64,71,174,59,280,95,68,-9999,1,2,2,9,80
247,330,77,72,169,61,280,125,69,-9999,1,2,2,9,74
321,294,135,69,166,57,280,176,69,-9999,1,2,12,7,67
257,271,74,63,167,49,280,193,69,-9999,1,2,12,10,60
191,199,39,54,171,46,280,192,70,-9999,1,2,2,10,54
148,238,28,51,173,48,280,156,70,-9999,1,2,2,7,47
187,252,95,52,173,50,280,143,70,-9999,1,2,2,7,41
170,219,77,54,172,51,279,114,70,-9999,1,2,13,10,36
152,242,79,51,174,49,279,86,70,-9999,1,2,13,7,33
66,261,49,46,179,28,279,71,70,-9999,1,2,2,10,30
70,106,23,79,183,54,277,68,212,1,33,2,2,7,3
94,77,20,80,181,55,277,47,208,1,33,2,2,7,3
89,76,11,80,182,54,277,43,205,1,33,2,2,7,2
103,85,22,77,181,54,277,45,205,1,33,2,2,7,2
90,112,33,71,183,52,277,41,207,1,33,2,2,7,1
50,107,17,63,184,48,276,31,209,1,33,2,2,10,1
27,55,2,60,186,46,276,23,211,1,33,2,2,10,1
15,62,4,71,188,48,276,18,220,1,33,2,2,10,0
45,124,23,77,187,48,276,33,219,1,33,2,2,10,0
70,144,23,82,185,50,276,51,219,1,33,2,2,10,0
82,109,27,83,184,52,276,55,219,1,33,2,2,10,0
83,86,12,80,185,52,276,46,219,1,33,2,2,10,0
89,39,14,77,185,52,275,40,220,1,33,2,2,10,0
91,50,25,73,185,50,275,41,221,1,33,2,2,10,0
59,59,18,68,187,49,275,57,222,1,33,2,2,10,0
35,51,3,66,189,49,275,73,224,1,34,2,2,10,0
51,82,18,72,189,49,275,62,226,1,34,2,2,10,0
80,100,20,82,187,49,275,45,222,1,34,2,2,7,0
109,83,22,86,186,49,275,68,219,1,34,2,2,7,0
110,88,18,85,185,52,275,115,218,1,34,2,2,10,0
157,233,60,88,184,56,275,129,220,1,34,2,2,6,0
250,273,100,95,179,61,275,131,223,1,34,2,2,7,0
342,268,45,102,174,64,275,99,225,1,34,2,2,7,0
384,247,64,105,169,68,274,89,227,1,34,2,2,7,0
48,56,7,80,199,47,272,105,218,1,32,2,1,7,0
75,96,23,85,198,47,272,96,216,1,32,2,2,16,0
116,120,23,90,196,49,272,76,213,1,32,2,2,10,0
159,121,26,93,193,51,272,62,210,1,32,2,2,10,0
194,101,19,91,191,52,272,55,209,1,32,2,2,7,0
183,114,24,85,192,51,272,41,210,1,32,2,2,7,0
154,110,23,76,194,50,272,47,211,1,32,2,2,9,0
124,94,16,67,196,48,272,54,213,1,32,2,2,7,0
101,64,9,63,198,47,271,52,214,1,32,2,2,7,0
94,41,10,64,198,48,271,55,217,1,32,2,2,16,0
90,48,8,62,200,46,271,57,221,1,32,2,2,10,0
74,42,9,62,201,46,271,91,223,1,32,2,2,10,0
75,46,34,66,202,47,271,34,222,1,32,2,2,10,0
52,63,14,65,204,46,271,40,223,1,32,2,2,10,0
31,70,16,62,205,45,271,28,223,1,32,2,2,10,0
10,53,5,61,206,42,270,27,224,1,32,2,2,10,0
205,423,68,73,170,61,280,150,69,-9999,1,2,2,7,71
303,439,62,74,164,62,280,175,69,-9999,1,2,12,9,64
419,348,105,71,159,56,280,211,69,-9999,1,2,12,10,57
280,289,52,62,164,50,280,228,69,-9999,1,2,13,16,50
225,216,41,55,169,50,280,220,70,-9999,1,2,13,7,43
266,198,98,52,169,51,280,152,70,-9999,1,2,13,7,35
192,257,64,50,170,51,280,120,70,-9999,1,2,2,10,28
158,267,81,48,175,49,279,81,70,-9999,1,2,13,10,25
57,227,29,46,179,40,279,57,70,-9999,1,2,2,10,23
25,133,15,45,182,24,279,39,70,-9999,1,2,2,10,20
80,77,16,80,183,52,277,49,210,1,33,2,2,7,2
93,57,26,80,182,53,277,46,206,1,33,2,2,7,2
71,59,13,77,183,54,277,43,202,1,33,2,2,7,1
72,76,11,76,183,53,277,40,203,1,33,2,2,7,1
52,90,15,68,184,50,277,37,205,1,33,2,2,7,1
33,68,11,62,186,48,276,27,208,1,33,2,2,10,0
30,119,9,77,188,50,276,27,217,1,33,2,2,10,0
79,203,42,84,185,52,276,50,217,1,33,2,2,10,0
129,189,41,88,182,53,276,65,217,1,33,2,2,11,0
127,142,34,85,183,53,276,59,217,1,33,2,2,7,0
107,73,19,79,184,51,276,48,218,1,33,2,2,10,0
95,53,13,75,185,51,275,41,219,1,33,2,2,10,0
70,63,11,69,186,50,275,48,220,1,33,2,2,10,0
53,55,19,66,188,50,275,76,222,1,34,2,2,10,0
54,74,19,69,189,49,275,80,224,1,34,2,2,10,0
82,100,27,79,187,49,275,41,226,1,34,2,2,10,0
112,97,23,86,186,49,275,33,224,1,34,2,2,7,0
134,68,21,87,185,50,275,32,223,1,34,2,2,10,0
122,80,25,85,185,53,275,79,224,1,34,2,2,7,0
134,220,27,89,184,57,275,132,225,1,34,2,2,7,0
250,292,71,97,178,62,275,120,226,1,34,2,2,7,0
384,300,64,103,172,66,275,113,226,1,34,2,2,7,0
461,206,64,106,166,69,274,103,226,1,34,2,2,7,0
68,67,11,83,197,45,272,65,220,1,33,2,2,10,0
59,41,7,79,198,47,272,78,218,1,33,2,1,10,0
63,58,8,81,198,47,272,110,216,1,32,2,1,7,0
85,96,18,86,197,47,272,112,214,1,32,2,2,16,0
125,93,22,90,195,49,272,75,211,1,32,2,2,10,0
161,82,18,92,193,51,272,47,208,1,32,2,2,7,0
168,82,8,89,193,52,272,51,207,1,32,2,2,7,0
159,128,12,83,193,53,272,81,208,1,32,2,2,10,0
138,109,19,74,195,51,272,70,209,1,32,2,2,7,0
120,79,11,67,197,49,272,48,211,1,32,2,2,10,0
121,78,18,65,197,48,271,58,213,1,32,2,2,10,0
123,50,22,64,198,48,271,94,216,1,32,2,2,10,0
66,51,19,64,202,46,271,40,221,1,32,2,2,10,0
43,63,13,62,205,45,271,45,221,1,32,2,2,7,0
21,46,7,61,206,43,271,44,222,1,32,2,2,10,0
177,407,72,73,172,59,280,106,69,-9999,1,2,8,10,70
310,575,93,76,164,64,280,153,69,-9999,1,2,2,7,62
510,507,152,77,153,63,280,185,69,-9999,1,2,12,9,55
494,388,107,70,153,57,280,190,69,-9999,1,2,12,10,47
363,338,78,60,160,53,280,259,69,-9999,1,2,13,10,39
293,292,70,53,165,53,280,179,70,-9999,1,2,13,7,31
196,276,68,49,170,51,280,120,70,-9999,1,2,2,7,24
140,288,65,46,175,49,280,87,70,-9999,1,2,13,7,16
60,214,34,45,179,45,279,66,70,-9999,1,2,2,7,13
18,137,15,45,182,40,279,43,70,-9999,1,2,2,10,12
67,74,17,79,183,52,277,45,208,1,33,2,2,10,0
62,77,17,78,184,54,277,44,204,1,33,2,2,10,0
68,102,18,79,183,55,277,45,200,1,33,2,2,7,0
100,105,48,77,183,54,277,53,202,1,33,2,2,7,0
44,92,13,66,185,51,277,45,205,1,33,2,2,10,0
26,48,6,62,186,50,276,27,209,1,33,2,2,7,0
24,58,7,74,188,50,276,22,215,1,33,2,2,7,0
44,171,18,81,187,51,276,40,215,1,33,2,2,10,0
126,207,63,88,183,52,276,76,215,1,33,2,2,10,0
214,164,67,91,179,53,276,86,215,1,33,2,2,7,0
136,133,22,85,182,52,276,57,215,1,33,2,2,7,0
129,71,22,78,183,51,276,42,216,1,33,2,2,10,0
105,65,12,73,185,51,275,40,218,1,33,2,2,7,0
76,81,32,68,186,51,275,65,220,1,33,2,2,10,0
43,63,5,67,188,49,275,89,221,1,34,2,2,7,0
77,93,21,75,187,49,275,62,224,1,34,2,2,10,0
111,112,26,85,186,49,275,32,226,1,34,2,2,7,0
138,98,22,88,184,49,275,34,226,1,34,2,2,7,0
145,66,21,86,184,51,275,42,226,1,34,2,2,10,0
129,84,12,84,185,54,275,74,226,1,34,2,2,7,0
163,172,33,89,183,57,275,122,225,1,34,2,2,7,0
241,302,50,98,178,61,275,122,225,1,34,2,2,7,0
385,296,94,104,171,67,275,145,225,1,34,2,2,7,0
482,216,55,106,166,68,274,119,225,1,34,2,2,7,0
68,53,5,84,197,46,272,98,221,1,33,2,2,10,0
71,39,8,79,198,47,272,78,217,1,33,2,1,7,0
77,68,8,83,198,47,272,110,214,1,32,2,2,7,0
99,84,22,86,197,47,272,94,212,1,32,2,2,16,0
144,80,24,89,195,49,272,40,209,1,32,2,2,16,0
150,150,9,89,194,51,272,47,205,1,32,2,2,10,0
179,230,21,89,192,55,272,82,205,1,32,2,2,10,0
221,205,62,84,191,58,272,117,206,1,32,2,2,7,0
158,141,21,73,193,52,272,98,207,1,32,2,2,7,0
169,83,37,68,195,51,272,83,210,1,32,2,2,8,0
135,81,21,64,197,48,271,104,212,1,32,2,2,10,0
110,70,11,63,199,46,271,123,214,1,32,2,2,10,0
81,28,5,63,201,45,271,101,217,1,32,2,2,7,0
78,46,8,63,202,45,271,81,219,1,32,2,2,10,0
81,56,12,64,202,46,271,59,219,1,32,2,2,10,0
80,36,8,65,202,47,271,61,219,1,32,2,2,10,0
47,51,9,62,204,45,271,35,219,1,32,2,2,10,0
34,47,5,61,205,43,271,36,220,1,32,2,2,16,0
277,583,91,76,166,64,280,122,69,-9999,1,2,2,7,63
484,632,150,78,154,69,280,165,69,-9999,1,2,12,7,56
684,483,121,77,144,67,280,217,69,-9999,1,2,12,10,49
590,405,112,67,150,60,280,253,69,-9999,1,2,13,7,41
428,418,70,56,158,56,280,231,69,-9999,1,2,13,7,34
311,392,147,49,166,52,280,172,70,-9999,1,2,13,7,27
118,350,37,47,175,49,280,127,70,-9999,1,2,2,10,19
66,181,39,45,179,45,280,83,70,-9999,1,2,2,10,12
24,140,21,45,182,44,279,51,70,-9999,1,2,2,10,9
53,67,19,78,185,54,277,39,206,1,33,2,2,10,0
49,116,12,79,184,55,277,43,203,1,33,2,2,7,0
123,114,56,82,182,56,277,56,200,1,33,2,2,7,0
75,129,33,75,183,55,277,62,203,1,33,2,2,7,0
36,99,12,64,186,52,277,43,207,1,33,2,2,10,0
25,35,14,62,187,50,276,25,210,1,33,2,2,7,0
24,68,8,75,188,49,276,25,213,1,33,2,2,10,0
55,198,25,83,187,51,276,52,212,1,33,2,2,10,0
160,201,83,90,182,53,276,94,212,1,33,2,2,7,0
174,143,29,90,180,52,276,84,213,1,33,2,2,7,0
145,104,17,84,182,51,276,41,214,1,33,2,2,7,0
124,44,10,77,183,51,276,32,215,1,33,2,2,10,0
118,58,22,73,185,51,275,41,217,1,33,2,2,7,0
80,78,28,68,187,50,275,69,219,1,34,2,2,7,0
64,77,13,71,188,49,275,75,221,1,34,2,2,10,0
104,104,27,81,186,49,275,40,223,1,34,2,2,7,0
134,137,20,89,184,49,275,38,226,1,34,2,2,10,0
172,151,31,90,183,51,275,64,226,1,34,2,2,10,0
155,104,19,86,183,53,275,67,225,1,34,2,2,7,0
147,85,10,84,184,55,275,72,224,1,34,2,2,7,0
178,180,27,90,182,57,275,127,224,1,34,2,2,7,0
256,244,54,98,178,62,275,150,224,1,34,2,2,7,0
367,291,55,104,172,67,275,167,224,1,34,2,2,7,0
452,205,57,105,167,67,274,122,225,1,34,2,2,7,0
76,39,8,81,198,47,272,90,220,1,33,2,1,10,0
86,47,10,80,197,47,272,93,216,1,33,2,1,10,0
94,61,12,83,197,46,272,99,213,1,32,2,1,10,0
126,69,29,86,195,46,272,83,210,1,32,2,2,10,0
133,111,5,87,195,49,272,74,206,1,32,2,2,10,0
157,314,20,89,193,54,272,85,203,1,32,2,2,7,0
303,307,119,91,188,62,272,136,202,1,32,2,9,7,0
258,274,82,82,188,57,272,128,204,1,32,2,9,7,0
165,188,15,71,194,52,272,108,206,1,32,2,2,10,0
160,78,31,66,196,50,272,124,208,1,32,2,2,7,0
119,87,7,63,198,47,271,117,211,1,32,2,2,16,0
107,45,13,63,200,46,271,93,212,1,32,2,2,10,0
87,56,7,63,201,45,271,60,215,1,32,2,2,10,0
81,122,7,66,201,47,271,68,217,1,32,2,1,10,0
97,122,23,68,201,48,271,78,217,1,32,2,2,10,0
70,66,7,64,202,47,271,49,217,1,32,2,2,7,0
46,38,6,61,205,43,271,24,218,1,33,2,2,10,0
214,488,70,74,170,62,280,130,69,-9999,1,2,2,7,64
384,682,110,78,159,71,280,218,69,-9999,1,2,12,7,57
712,632,212,80,143,76,280,226,69,-9999,1,2,12,10,51
783,466,122,76,138,72,280,230,69,-9999,1,2,12,7,44
590,562,154,64,148,63,280,284,69,-9999,1,2,13,7,37
374,536,127,53,160,56,280,284,69,-9999,1,2,13,7,31
194,399,74,48,171,51,280,192,69,-9999,1,2,2,10,24
94,273,42,46,177,46,280,83,70,-9999,1,2,2,10,18
31,115,19,45,181,44,280,73,70,-9999,1,2,2,10,11
32,71,7,78,185,55,277,36,205,1,33,2,2,10,0
67,118,27,82,183,57,277,42,204,1,33,2,2,7,0
130,120,43,83,181,57,277,57,203,1,33,2,2,7,0
67,138,35,72,184,54,277,54,206,1,33,2,2,7,0
25,97,10,63,187,51,277,39,209,1,33,2,2,7,0
33,80,12,77,188,49,276,31,211,1,33,2,1,7,0
63,154,22,85,186,51,276,51,210,1,33,2,2,10,0
156,172,63,91,182,52,276,79,210,1,33,2,2,7,0
182,114,23,90,180,52,276,62,211,1,33,2,2,7,0
148,82,16,83,182,51,276,35,212,1,33,2,2,10,0
140,62,20,78,183,51,276,33,214,1,33,2,2,10,0
117,56,21,73,185,51,275,47,216,1,33,2,2,7,0
76,62,10,70,187,49,275,64,218,1,34,2,2,7,0
103,73,32,77,187,49,275,54,220,1,34,2,2,10,0
115,142,16,87,185,49,275,43,222,1,34,2,2,10,0
158,192,31,91,183,51,275,55,225,1,34,2,2,10,0
226,170,55,91,181,55,275,83,224,1,34,2,2,7,0
199,158,34,87,181,56,275,124,223,1,34,2,2,7,0
167,114,13,85,182,56,275,147,222,1,34,2,2,10,0
205,234,29,91,181,57,275,143,222,1,34,2,2,7,0
317,274,79,101,175,63,275,168,223,1,34,2,2,7,0
416,272,61,105,170,67,275,130,223,1,34,2,2,7,0
515,175,69,103,164,66,274,81,224,1,34,2,2,7,0
89,47,9,80,197,46,272,97,220,1,33,2,1,10,0
95,45,9,80,197,46,272,99,217,1,33,2,1,10,0
101,52,9,80,197,46,272,101,214,1,33,2,1,10,0
116,56,17,84,196,46,272,112,211,1,32,2,1,7,0
128,68,7,85,196,48,272,114,208,1,32,2,1,7,0
141,246,10,86,195,51,272,101,204,1,32,2,1,10,0
240,336,93,92,190,60,272,127,200,1,32,2,2,7,0
421,318,178,90,184,61,272,159,200,1,32,2,9,9,0
191,311,44,76,192,53,272,163,203,1,32,2,2,7,0
144,133,7,67,196,50,272,138,205,1,32,2,2,7,0
133,62,8,64,197,47,272,95,207,1,32,2,2,7,0
121,52,5,63,199,46,271,86,209,1,32,2,2,10,0
92,37,3,63,201,46,271,62,212,1,32,2,2,10,0
88,124,6,66,201,47,271,65,213,1,32,2,2,10,0
147,128,65,71,199,52,271,78,214,1,32,2,9,10,0
110,138,38,67,200,50,271,67,214,1,32,2,9,10,0
70,101,6,62,203,45,271,38,215,1,32,2,2,10,0
140,354,58,73,174,58,280,163,69,-9999,1,2,2,7,63
274,612,86,76,165,68,280,214,69,-9999,1,2,12,9,57
598,715,219,80,149,79,280,210,69,-9999,1,2,12,7,51
877,598,198,81,134,82,280,193,69,-9999,1,2,13,7,45
752,540,99,73,136,75,280,231,69,-9999,1,2,13,7,39
525,714,179,59,151,64,280,324,69,-9999,1,2,13,7,34
233,610,96,50,167,55,280,299,69,-9999,1,2,13,7,28
136,341,58,46,176,48,280,160,69,-9999,1,2,2,10,22
64,177,60,45,180,46,280,82,69,-9999,1,2,2,10,16
